adm1_code,adm1_name,adm2_code,adm2_name,dimension,category,indicator_key,indicator,value,authority,dataset,method
TZ14,Tabora,TZ1406,Tabora Urban,Hazard & Exposure,Natural hazards,hazard:environmentalDegradation,Environmental Degradation,3.1,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ14,Tabora,TZ1406,Tabora Urban,Hazard & Exposure,Natural hazards,hazard:flood,Flood,3.1,PMO-DMD / TMA / MoW,CHIRPS v3 daily + recorded floods,"max(hazard, sqrt(hazard×exposure))"
TZ14,Tabora,TZ1406,Tabora Urban,Hazard & Exposure,Natural hazards,hazard:landslide,Landslide,0,TMA / PMO-DMD,documented rainfall-triggered events,documented overlay
TZ14,Tabora,TZ1406,Tabora Urban,Hazard & Exposure,Natural hazards,hazard:stormsCyclone,Storms Cyclone,0,TMA / PMO-DMD,Cyclone Hidaya 2024 + Lindi 1952 + Zanzibar 1872,documented cyclone/storm exposure overlay
TZ14,Tabora,TZ1406,Tabora Urban,Hazard & Exposure,Natural hazards,hazard:volcano,Volcano,0,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ14,Tabora,TZ1406,Tabora Urban,Hazard & Exposure,Natural hazards,hazard:wildfire,Wildfire,7.15,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ14,Tabora,TZ1406,Tabora Urban,Hazard & Exposure,Human hazards,hazard:conflictIntensity,Conflict Intensity,0,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ14,Tabora,TZ1406,Tabora Urban,Hazard & Exposure,Human hazards,hazard:conflictRisk,Conflict Risk,0.7,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ14,Tabora,TZ1406,Tabora Urban,Hazard & Exposure,Human hazards,hazard:internalViolence,Internal Violence,4.9,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ14,Tabora,TZ1406,Tabora Urban,Vulnerability,Socio-economic,vulnerability:developmentPoverty,Development Poverty,8.275,NBS,Household Budget Survey 2017/18,poverty headcount
TZ14,Tabora,TZ1406,Tabora Urban,Vulnerability,Socio-economic,vulnerability:economicDependency,Economic Dependency,4.466666667,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ14,Tabora,TZ1406,Tabora Urban,Vulnerability,Socio-economic,vulnerability:habitat,Habitat,4.65,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ14,Tabora,TZ1406,Tabora Urban,Vulnerability,Socio-economic,vulnerability:livelihoods,Livelihoods,3.8,MUCHALI / IPC (MoA),IPC acute food-insecurity rounds,food-insecurity phase
TZ14,Tabora,TZ1406,Tabora Urban,Vulnerability,Vulnerable groups,vulnerability:displacedPeople,Displaced People,0,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ14,Tabora,TZ1406,Tabora Urban,Vulnerability,Vulnerable groups,vulnerability:healthConditions,Health Conditions,4.766666667,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ14,Tabora,TZ1406,Tabora Urban,Vulnerability,Vulnerable groups,vulnerability:childrenHealthNutrition,Children Health Nutrition,4.025,MoH,TDHS 2022,under-5 stunting
TZ14,Tabora,TZ1406,Tabora Urban,Lack of Coping Capacity,Infrastructure,coping:accessHealth,Access Health,9.68,MoH,2022 PHC health facilities,resource availability
TZ14,Tabora,TZ1406,Tabora Urban,Lack of Coping Capacity,Infrastructure,coping:economicCapacity,Economic Capacity,9.133333333,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ14,Tabora,TZ1406,Tabora Urban,Lack of Coping Capacity,Infrastructure,coping:wash,Wash,7,MoW,2022 PHC water points & boreholes,"resource availability, rank 2-8"
TZ14,Tabora,TZ1406,Tabora Urban,Lack of Coping Capacity,Infrastructure,coping:communication,Communication,7.35,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ14,Tabora,TZ1406,Tabora Urban,Lack of Coping Capacity,Infrastructure,coping:education,Education,6.95,NBS / MoH,2022 PHC schools,resource availability
TZ14,Tabora,TZ1406,Tabora Urban,Lack of Coping Capacity,Institutional,coping:drrImplementation,Drr Implementation,6.5,PMO-DMD / DRR Coordinator,EPRP / EOCC / Anticipatory-Action records,DRM investment overlay
TZ14,Tabora,TZ1406,Tabora Urban,Lack of Coping Capacity,Institutional,coping:governance,Governance,3.1,PMO-DMD,INFORM SADC governance,baseline
TZ14,Tabora,TZ1407,Kaliua,Hazard & Exposure,Exposure,hazard:exposure,Population Exposure,2.92,NBS,2022 PHC population,"population density, log min-max"
TZ14,Tabora,TZ1407,Kaliua,Hazard & Exposure,Natural hazards,hazard:coastalHazards,Coastal Hazards,0,TMA / PMO-DMD,coastal strip,documented overlay
TZ14,Tabora,TZ1407,Kaliua,Hazard & Exposure,Natural hazards,hazard:drought,Drought,4.4,TMA / MoA,CHIRPS v3 1991-2024 + ERA5 t2m,"aridity+variability+SPEI+growing-season, min-max"
TZ14,Tabora,TZ1407,Kaliua,Hazard & Exposure,Natural hazards,hazard:earthquake,Earthquake,0,INFORM SADC,INFORM seismic,baseline
TZ14,Tabora,TZ1407,Kaliua,Hazard & Exposure,Natural hazards,hazard:environmentalDegradation,Environmental Degradation,4.35,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ14,Tabora,TZ1407,Kaliua,Hazard & Exposure,Natural hazards,hazard:flood,Flood,5.7,PMO-DMD / TMA / MoW,CHIRPS v3 daily + recorded floods,"max(hazard, sqrt(hazard×exposure))"
TZ14,Tabora,TZ1407,Kaliua,Hazard & Exposure,Natural hazards,hazard:landslide,Landslide,0,TMA / PMO-DMD,documented rainfall-triggered events,documented overlay
TZ14,Tabora,TZ1407,Kaliua,Hazard & Exposure,Natural hazards,hazard:stormsCyclone,Storms Cyclone,0,TMA / PMO-DMD,Cyclone Hidaya 2024 + Lindi 1952 + Zanzibar 1872,documented cyclone/storm exposure overlay
TZ14,Tabora,TZ1407,Kaliua,Hazard & Exposure,Natural hazards,hazard:volcano,Volcano,0,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ14,Tabora,TZ1407,Kaliua,Hazard & Exposure,Natural hazards,hazard:wildfire,Wildfire,7.15,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ14,Tabora,TZ1407,Kaliua,Hazard & Exposure,Human hazards,hazard:conflictIntensity,Conflict Intensity,0,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ14,Tabora,TZ1407,Kaliua,Hazard & Exposure,Human hazards,hazard:conflictRisk,Conflict Risk,0.7,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ14,Tabora,TZ1407,Kaliua,Hazard & Exposure,Human hazards,hazard:internalViolence,Internal Violence,4.9,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ14,Tabora,TZ1407,Kaliua,Vulnerability,Socio-economic,vulnerability:developmentPoverty,Development Poverty,8.275,NBS,Household Budget Survey 2017/18,poverty headcount
TZ14,Tabora,TZ1407,Kaliua,Vulnerability,Socio-economic,vulnerability:economicDependency,Economic Dependency,4.466666667,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ14,Tabora,TZ1407,Kaliua,Vulnerability,Socio-economic,vulnerability:habitat,Habitat,4.65,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ14,Tabora,TZ1407,Kaliua,Vulnerability,Socio-economic,vulnerability:livelihoods,Livelihoods,3.8,MUCHALI / IPC (MoA),IPC acute food-insecurity rounds,food-insecurity phase
TZ14,Tabora,TZ1407,Kaliua,Vulnerability,Vulnerable groups,vulnerability:displacedPeople,Displaced People,0,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ14,Tabora,TZ1407,Kaliua,Vulnerability,Vulnerable groups,vulnerability:healthConditions,Health Conditions,4.766666667,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ14,Tabora,TZ1407,Kaliua,Vulnerability,Vulnerable groups,vulnerability:childrenHealthNutrition,Children Health Nutrition,4.025,MoH,TDHS 2022,under-5 stunting
TZ14,Tabora,TZ1407,Kaliua,Lack of Coping Capacity,Infrastructure,coping:accessHealth,Access Health,9.68,MoH,2022 PHC health facilities,resource availability
TZ14,Tabora,TZ1407,Kaliua,Lack of Coping Capacity,Infrastructure,coping:economicCapacity,Economic Capacity,9.133333333,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ14,Tabora,TZ1407,Kaliua,Lack of Coping Capacity,Infrastructure,coping:wash,Wash,4.8,MoW,2022 PHC water points & boreholes,"resource availability, rank 2-8"
TZ14,Tabora,TZ1407,Kaliua,Lack of Coping Capacity,Infrastructure,coping:communication,Communication,7.35,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ14,Tabora,TZ1407,Kaliua,Lack of Coping Capacity,Infrastructure,coping:education,Education,6.95,NBS / MoH,2022 PHC schools,resource availability
TZ14,Tabora,TZ1407,Kaliua,Lack of Coping Capacity,Institutional,coping:drrImplementation,Drr Implementation,6.5,PMO-DMD / DRR Coordinator,EPRP / EOCC / Anticipatory-Action records,DRM investment overlay
TZ14,Tabora,TZ1407,Kaliua,Lack of Coping Capacity,Institutional,coping:governance,Governance,3.1,PMO-DMD,INFORM SADC governance,baseline
TZ15,Rukwa,TZ1501,Kalambo,Hazard & Exposure,Exposure,hazard:exposure,Population Exposure,3.25,NBS,2022 PHC population,"population density, log min-max"
TZ15,Rukwa,TZ1501,Kalambo,Hazard & Exposure,Natural hazards,hazard:coastalHazards,Coastal Hazards,0,TMA / PMO-DMD,coastal strip,documented overlay
TZ15,Rukwa,TZ1501,Kalambo,Hazard & Exposure,Natural hazards,hazard:drought,Drought,2.9,TMA / MoA,CHIRPS v3 1991-2024 + ERA5 t2m,"aridity+variability+SPEI+growing-season, min-max"
TZ15,Rukwa,TZ1501,Kalambo,Hazard & Exposure,Natural hazards,hazard:earthquake,Earthquake,10,INFORM SADC,INFORM seismic,baseline
TZ15,Rukwa,TZ1501,Kalambo,Hazard & Exposure,Natural hazards,hazard:environmentalDegradation,Environmental Degradation,5.85,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1501,Kalambo,Hazard & Exposure,Natural hazards,hazard:flood,Flood,3.8,PMO-DMD / TMA / MoW,CHIRPS v3 daily + recorded floods,"max(hazard, sqrt(hazard×exposure))"
TZ15,Rukwa,TZ1501,Kalambo,Hazard & Exposure,Natural hazards,hazard:landslide,Landslide,6.3,TMA / PMO-DMD,documented rainfall-triggered events,documented overlay
TZ15,Rukwa,TZ1501,Kalambo,Hazard & Exposure,Natural hazards,hazard:stormsCyclone,Storms Cyclone,0,TMA / PMO-DMD,Cyclone Hidaya 2024 + Lindi 1952 + Zanzibar 1872,documented cyclone/storm exposure overlay
TZ15,Rukwa,TZ1501,Kalambo,Hazard & Exposure,Natural hazards,hazard:volcano,Volcano,0,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1501,Kalambo,Hazard & Exposure,Natural hazards,hazard:wildfire,Wildfire,5.5,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1501,Kalambo,Hazard & Exposure,Human hazards,hazard:conflictIntensity,Conflict Intensity,0,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1501,Kalambo,Hazard & Exposure,Human hazards,hazard:conflictRisk,Conflict Risk,0.7,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1501,Kalambo,Hazard & Exposure,Human hazards,hazard:internalViolence,Internal Violence,1.7,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1501,Kalambo,Vulnerability,Socio-economic,vulnerability:developmentPoverty,Development Poverty,9.3,NBS,Household Budget Survey 2017/18,poverty headcount
TZ15,Rukwa,TZ1501,Kalambo,Vulnerability,Socio-economic,vulnerability:economicDependency,Economic Dependency,4.366666667,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1501,Kalambo,Vulnerability,Socio-economic,vulnerability:habitat,Habitat,5.15,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1501,Kalambo,Vulnerability,Socio-economic,vulnerability:livelihoods,Livelihoods,0,MUCHALI / IPC (MoA),IPC acute food-insecurity rounds,food-insecurity phase
TZ15,Rukwa,TZ1501,Kalambo,Vulnerability,Vulnerable groups,vulnerability:displacedPeople,Displaced People,6.9,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1501,Kalambo,Vulnerability,Vulnerable groups,vulnerability:healthConditions,Health Conditions,5.833333333,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1501,Kalambo,Vulnerability,Vulnerable groups,vulnerability:childrenHealthNutrition,Children Health Nutrition,8.5,MoH,TDHS 2022,under-5 stunting
TZ15,Rukwa,TZ1501,Kalambo,Lack of Coping Capacity,Infrastructure,coping:accessHealth,Access Health,8.44,MoH,2022 PHC health facilities,resource availability
TZ15,Rukwa,TZ1501,Kalambo,Lack of Coping Capacity,Infrastructure,coping:economicCapacity,Economic Capacity,9.733333333,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1501,Kalambo,Lack of Coping Capacity,Infrastructure,coping:wash,Wash,4.5,MoW,2022 PHC water points & boreholes,"resource availability, rank 2-8"
TZ15,Rukwa,TZ1501,Kalambo,Lack of Coping Capacity,Infrastructure,coping:communication,Communication,10,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1501,Kalambo,Lack of Coping Capacity,Infrastructure,coping:education,Education,6.15,NBS / MoH,2022 PHC schools,resource availability
TZ15,Rukwa,TZ1501,Kalambo,Lack of Coping Capacity,Institutional,coping:drrImplementation,Drr Implementation,6.5,PMO-DMD / DRR Coordinator,EPRP / EOCC / Anticipatory-Action records,DRM investment overlay
TZ15,Rukwa,TZ1501,Kalambo,Lack of Coping Capacity,Institutional,coping:governance,Governance,6.2,PMO-DMD,INFORM SADC governance,baseline
TZ15,Rukwa,TZ1502,Sumbawanga,Hazard & Exposure,Exposure,hazard:exposure,Population Exposure,4.28,NBS,2022 PHC population,"population density, log min-max"
TZ15,Rukwa,TZ1502,Sumbawanga,Hazard & Exposure,Natural hazards,hazard:coastalHazards,Coastal Hazards,0,TMA / PMO-DMD,coastal strip,documented overlay
TZ15,Rukwa,TZ1502,Sumbawanga,Hazard & Exposure,Natural hazards,hazard:drought,Drought,3,TMA / MoA,CHIRPS v3 1991-2024 + ERA5 t2m,"aridity+variability+SPEI+growing-season, min-max"
TZ15,Rukwa,TZ1502,Sumbawanga,Hazard & Exposure,Natural hazards,hazard:earthquake,Earthquake,10,INFORM SADC,INFORM seismic,baseline
TZ15,Rukwa,TZ1502,Sumbawanga,Hazard & Exposure,Natural hazards,hazard:environmentalDegradation,Environmental Degradation,5.3,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1502,Sumbawanga,Hazard & Exposure,Natural hazards,hazard:flood,Flood,7.2,PMO-DMD / TMA / MoW,CHIRPS v3 daily + recorded floods,"max(hazard, sqrt(hazard×exposure))"
TZ15,Rukwa,TZ1502,Sumbawanga,Hazard & Exposure,Natural hazards,hazard:landslide,Landslide,4.3,TMA / PMO-DMD,documented rainfall-triggered events,documented overlay
TZ15,Rukwa,TZ1502,Sumbawanga,Hazard & Exposure,Natural hazards,hazard:stormsCyclone,Storms Cyclone,0,TMA / PMO-DMD,Cyclone Hidaya 2024 + Lindi 1952 + Zanzibar 1872,documented cyclone/storm exposure overlay
TZ15,Rukwa,TZ1502,Sumbawanga,Hazard & Exposure,Natural hazards,hazard:volcano,Volcano,0,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1502,Sumbawanga,Hazard & Exposure,Natural hazards,hazard:wildfire,Wildfire,5.5,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1502,Sumbawanga,Hazard & Exposure,Human hazards,hazard:conflictIntensity,Conflict Intensity,0,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1502,Sumbawanga,Hazard & Exposure,Human hazards,hazard:conflictRisk,Conflict Risk,0.7,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1502,Sumbawanga,Hazard & Exposure,Human hazards,hazard:internalViolence,Internal Violence,1.7,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1502,Sumbawanga,Vulnerability,Socio-economic,vulnerability:developmentPoverty,Development Poverty,9.3,NBS,Household Budget Survey 2017/18,poverty headcount
TZ15,Rukwa,TZ1502,Sumbawanga,Vulnerability,Socio-economic,vulnerability:economicDependency,Economic Dependency,4.366666667,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1502,Sumbawanga,Vulnerability,Socio-economic,vulnerability:habitat,Habitat,5.15,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1502,Sumbawanga,Vulnerability,Socio-economic,vulnerability:livelihoods,Livelihoods,0,MUCHALI / IPC (MoA),IPC acute food-insecurity rounds,food-insecurity phase
TZ15,Rukwa,TZ1502,Sumbawanga,Vulnerability,Vulnerable groups,vulnerability:displacedPeople,Displaced People,6.9,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1502,Sumbawanga,Vulnerability,Vulnerable groups,vulnerability:healthConditions,Health Conditions,5.833333333,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1502,Sumbawanga,Vulnerability,Vulnerable groups,vulnerability:childrenHealthNutrition,Children Health Nutrition,8.5,MoH,TDHS 2022,under-5 stunting
TZ15,Rukwa,TZ1502,Sumbawanga,Lack of Coping Capacity,Infrastructure,coping:accessHealth,Access Health,8.44,MoH,2022 PHC health facilities,resource availability
TZ15,Rukwa,TZ1502,Sumbawanga,Lack of Coping Capacity,Infrastructure,coping:economicCapacity,Economic Capacity,9.733333333,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1502,Sumbawanga,Lack of Coping Capacity,Infrastructure,coping:wash,Wash,2.2,MoW,2022 PHC water points & boreholes,"resource availability, rank 2-8"
TZ15,Rukwa,TZ1502,Sumbawanga,Lack of Coping Capacity,Infrastructure,coping:communication,Communication,10,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1502,Sumbawanga,Lack of Coping Capacity,Infrastructure,coping:education,Education,6.15,NBS / MoH,2022 PHC schools,resource availability
TZ15,Rukwa,TZ1502,Sumbawanga,Lack of Coping Capacity,Institutional,coping:drrImplementation,Drr Implementation,4.5,PMO-DMD / DRR Coordinator,EPRP / EOCC / Anticipatory-Action records,DRM investment overlay
TZ15,Rukwa,TZ1502,Sumbawanga,Lack of Coping Capacity,Institutional,coping:governance,Governance,5,PMO-DMD,INFORM SADC governance,baseline
TZ15,Rukwa,TZ1503,Nkasi,Hazard & Exposure,Exposure,hazard:exposure,Population Exposure,2.96,NBS,2022 PHC population,"population density, log min-max"
TZ15,Rukwa,TZ1503,Nkasi,Hazard & Exposure,Natural hazards,hazard:coastalHazards,Coastal Hazards,0,TMA / PMO-DMD,coastal strip,documented overlay
TZ15,Rukwa,TZ1503,Nkasi,Hazard & Exposure,Natural hazards,hazard:drought,Drought,1.9,TMA / MoA,CHIRPS v3 1991-2024 + ERA5 t2m,"aridity+variability+SPEI+growing-season, min-max"
TZ15,Rukwa,TZ1503,Nkasi,Hazard & Exposure,Natural hazards,hazard:earthquake,Earthquake,10,INFORM SADC,INFORM seismic,baseline
TZ15,Rukwa,TZ1503,Nkasi,Hazard & Exposure,Natural hazards,hazard:environmentalDegradation,Environmental Degradation,5.15,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1503,Nkasi,Hazard & Exposure,Natural hazards,hazard:flood,Flood,6.1,PMO-DMD / TMA / MoW,CHIRPS v3 daily + recorded floods,"max(hazard, sqrt(hazard×exposure))"
TZ15,Rukwa,TZ1503,Nkasi,Hazard & Exposure,Natural hazards,hazard:landslide,Landslide,6.2,TMA / PMO-DMD,documented rainfall-triggered events,documented overlay
TZ15,Rukwa,TZ1503,Nkasi,Hazard & Exposure,Natural hazards,hazard:stormsCyclone,Storms Cyclone,0,TMA / PMO-DMD,Cyclone Hidaya 2024 + Lindi 1952 + Zanzibar 1872,documented cyclone/storm exposure overlay
TZ15,Rukwa,TZ1503,Nkasi,Hazard & Exposure,Natural hazards,hazard:volcano,Volcano,0,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1503,Nkasi,Hazard & Exposure,Natural hazards,hazard:wildfire,Wildfire,5.5,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1503,Nkasi,Hazard & Exposure,Human hazards,hazard:conflictIntensity,Conflict Intensity,0,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1503,Nkasi,Hazard & Exposure,Human hazards,hazard:conflictRisk,Conflict Risk,0.7,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1503,Nkasi,Hazard & Exposure,Human hazards,hazard:internalViolence,Internal Violence,1.7,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1503,Nkasi,Vulnerability,Socio-economic,vulnerability:developmentPoverty,Development Poverty,9.3,NBS,Household Budget Survey 2017/18,poverty headcount
TZ15,Rukwa,TZ1503,Nkasi,Vulnerability,Socio-economic,vulnerability:economicDependency,Economic Dependency,4.366666667,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1503,Nkasi,Vulnerability,Socio-economic,vulnerability:habitat,Habitat,5.15,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ15,Rukwa,TZ1503,Nkasi,Vulnerability,Socio-economic,vulnerability:livelihoods,Livelihoods,0,MUCHALI / IPC (MoA),IPC acute food-insecurity rounds,food-insecurity phase
TZ15,Rukwa,TZ1503,Nkasi,Vulnerability,Vulnerable groups,vulnerability:displacedPeople,Displaced People,6.9,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
